month,channel,is_complete_month,cost,leads,first_order_orders,first_order_users_proxy,first_order_revenue,first_order_formal_revenue,first_order_net_revenue,first_order_refund_revenue,repeat_leads,repeat_leads_90d,cac,cac_rate,first_order_conversion_rate,channel_roi,repeat_lead_rate,repeat_lead_rate_90d
2025-09,摄影读书会-XX-其他异业,True,0.00000000,3,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,敬泽摄影师-DY-短直视频,True,18639.60000000,189,11,11,24744.00000000,24744.00000000,24744.00000000,0.00000000,58,16,1694.50909091,0.75329777,0.05820106,1.32749630,0.30687831,0.08465608
2025-09,易学-dy-短直视频,True,0.00000000,5,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,易尊-平台1,True,0.00000000,32,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,0,,,0.00000000,,0.03125000,0.00000000
2025-09,晓峰老师教音乐-sp-短直视频,True,0.00000000,10,1,1,2180.00000000,2180.00000000,2180.00000000,0.00000000,0,0,0.00000000,0.00000000,0.10000000,,0.00000000,0.00000000
2025-09,晖正浩原-G-公众号,True,79802.11000000,1025,42,42,86329.47000000,88198.00000000,86294.27000000,1903.73000000,96,4,1900.05023810,0.92476719,0.04097561,1.08179433,0.09365854,0.00390244
2025-09,晟阳达投-sy-异业,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,晴天-SP-短直视频,True,0.00000000,3,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,未来时代-G-公众号,True,129109.68000000,1804,77,77,144444.92000000,146927.15000000,144444.92000000,2482.23000000,266,9,1676.74909091,0.89383330,0.04268293,1.11877684,0.14745011,0.00498891
2025-09,杭州乐潼-G-公众号,True,10500.01000000,43,5,5,10701.60000000,10662.00000000,10662.00000000,0.00000000,1,0,2100.00200000,0.98480679,0.11627907,1.01919903,0.02325581,0.00000000
2025-09,杭州真量-APP-垂直应用,True,19707.25000000,153,3,3,6146.00000000,5240.00000000,5240.00000000,0.00000000,0,0,6569.08333333,3.76092557,0.01960784,0.31186492,0.00000000,0.00000000
2025-09,欣姐食养记-SY-小绿书,True,0.00000000,113,3,3,7140.00000000,7140.00000000,7140.00000000,0.00000000,0,0,0.00000000,0.00000000,0.02654867,,0.00000000,0.00000000
2025-09,歌手刘浩宇-DY-短直视频,True,14082.60000000,479,4,4,7420.00000000,7420.00000000,7420.00000000,0.00000000,0,0,3520.65000000,1.89792453,0.00835073,0.52689134,0.00000000,0.00000000
2025-09,武汉新视点-SP-短直视频,True,0.00000000,2,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,江西乐达-G-公众号,True,343713.35000000,2892,105,105,222470.70000000,225824.00000000,221730.40000000,4093.60000000,169,8,3273.46047619,1.55014085,0.03630705,0.64725650,0.05843707,0.00276625
2025-09,河北灵创-G-公众号,True,76402.70000000,500,18,18,40004.00000000,39640.00000000,39640.00000000,0.00000000,21,0,4244.59444444,1.92741423,0.03600000,0.52359406,0.04200000,0.00000000
2025-09,河北灵创-G-视频号,True,97394.75000000,2036,30,30,66181.00000000,68500.00000000,66140.00000000,2360.00000000,51,1,3246.49166667,1.47255443,0.01473477,0.67951301,0.02504912,0.00049116
2025-09,河北灵创-视频-G-公众号,True,0.00000000,3,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,泛粉1v1,True,0.00000000,20,2,2,4760.00000000,4760.00000000,4760.00000000,0.00000000,17,0,0.00000000,0.00000000,0.10000000,,0.85000000,0.00000000
2025-09,测试,True,0.00000000,1,0,0,0.01000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,海学吉米-G-公众号,True,5895.36000000,106,5,5,11328.60000000,11300.00000000,11300.00000000,0.00000000,1,0,1179.07200000,0.52171327,0.04716981,1.92161293,0.00943396,0.00000000
2025-09,海波-SP-短直视频,True,119907.40000000,1289,54,54,107810.14000000,110593.00000000,107810.14000000,2782.86000000,17,3,2220.50740741,1.11220893,0.04189294,0.89911165,0.01318852,0.00232739
2025-09,淘淘-APP-垂直应用,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,湖南唤醒空间-SY-其他异业,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,湖南易满-TS-其他异业,True,0.00000000,373,2,2,3360.00000000,3360.00000000,3360.00000000,0.00000000,0,0,0.00000000,0.00000000,0.00536193,,0.00000000,0.00000000
2025-09,湖南浩娱-DY-短直视频,True,48431.97000000,2344,22,22,37633.33000000,40260.00000000,37633.33000000,2626.67000000,2,0,2201.45318182,1.28694352,0.00938567,0.77703488,0.00085324,0.00000000
2025-09,湖南璟川科技有限公司-私域CPA,True,4998.38000000,545,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00000000,0.00000000,0.00000000
2025-09,灵犀互动-H-小红书,True,0.00000000,1,0,0,1.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,灵犀广告-H-小红书,True,0.00000000,3,0,0,2.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,热门好课,True,0.00000000,2911,96,96,177310.61000000,179077.00000000,177197.00000000,1880.00000000,97,62,0.00000000,0.00000000,0.03297836,,0.03332188,0.02129852
2025-09,爱奇艺,True,68010.69000000,740,31,31,64511.00000000,63863.00000000,63863.00000000,0.00000000,9,3,2193.89322581,1.06494668,0.04189189,0.94854206,0.01216216,0.00405405
2025-09,爱奇艺-杭州亦立,True,2783.60000000,28,1,1,880.00000000,880.00000000,880.00000000,0.00000000,1,0,2783.60000000,3.16318182,0.03571429,0.31613738,0.03571429,0.00000000
2025-09,王国星-SP-短直视频,True,0.00000000,2,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,王溪老师-SY-其他异业,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,琦亿-DY-短直视频,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,琦亿-太极粉-DY-短直视频,True,0.00000000,164,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,1,,,0.00000000,,0.00609756,0.00609756
2025-09,瑜伽与普拉提-代播,True,85.24000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00000000,0.00000000,0.00000000
2025-09,瑜伽与普拉提-直播,True,286.86000000,2,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00000000,0.00000000,0.00000000
2025-09,瑜伽书,True,198.11000000,6,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,0,,,0.00000000,0.00000000,0.16666667,0.00000000
2025-09,用户召回-20250318,True,0.00000000,2,1,1,2180.00000000,2180.00000000,2180.00000000,0.00000000,1,0,0.00000000,0.00000000,0.50000000,,0.50000000,0.00000000
2025-09,电商品3,True,7.98000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00000000,0.00000000,0.00000000
2025-09,电商品5,True,139.99000000,8,0,0,0.00000000,0.00000000,0.00000000,0.00000000,4,0,,,0.00000000,0.00000000,0.50000000,0.00000000
2025-09,电商品6,True,25813.77000000,122,18,18,25305.00000000,25305.00000000,25305.00000000,0.00000000,1,0,1434.09833333,1.02010551,0.14754098,0.98029075,0.00819672,0.00000000
2025-09,电商瑜伽1,True,201.36000000,25,1,1,1580.00000000,1580.00000000,1580.00000000,0.00000000,24,24,201.36000000,0.12744304,0.04000000,7.84664283,0.96000000,0.96000000
2025-09,电商瑜伽1-包裹卡,True,68554.89000000,740,24,24,44376.00000000,44376.00000000,44376.00000000,0.00000000,222,35,2856.45375000,1.54486412,0.03243243,0.64730612,0.30000000,0.04729730
2025-09,电商瑜伽1-直播,True,44063.22000000,358,14,14,25283.00000000,25283.00000000,25283.00000000,0.00000000,105,11,3147.37285714,1.74280030,0.03910615,0.57378921,0.29329609,0.03072626
2025-09,百度,True,6385997.14000000,42216,2121,2121,4172240.26000000,4175315.10000000,4106956.42000000,68358.68000000,289,43,3010.84259312,1.55492206,0.05024161,0.65334202,0.00684575,0.00101857
2025-09,百度-免费,True,0.00000000,3,0,0,0.00000000,0.00000000,0.00000000,0.00000000,3,3,,,0.00000000,,1.00000000,1.00000000
2025-09,百度电商,True,0.00000000,11,0,0,0.00000000,0.00000000,0.00000000,0.00000000,2,1,,,0.00000000,,0.18181818,0.09090909
2025-09,百度直播,True,55615.58000000,456,13,13,23040.00000000,23040.00000000,23040.00000000,0.00000000,1,1,4278.12153846,2.41387066,0.02850877,0.41427240,0.00219298,0.00219298
2025-09,真祺-sp-短直视频,True,72495.44000000,397,45,45,84849.00000000,85630.00000000,84849.00000000,781.00000000,21,10,1611.00977778,0.85440536,0.11335013,1.17040465,0.05289673,0.02518892
2025-09,知乎,True,0.00000000,2,0,0,2.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,私域,True,0.00000000,90,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,1,,,0.00000000,,0.01111111,0.01111111
2025-09,私域-腾讯加粉,True,0.00000000,92,0,0,0.00000000,0.00000000,0.00000000,0.00000000,5,1,,,0.00000000,,0.05434783,0.01086957
2025-09,穿山甲,True,261598.98000000,2232,61,61,123814.56000000,126180.00000000,121249.56000000,4930.44000000,30,1,4288.50786885,2.15752519,0.02732975,0.47329909,0.01344086,0.00044803
2025-09,网易质云-DX-短信TMK,True,0.00000000,114,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,联合小程序,True,720.57000000,2,0,0,19.80000000,0.00000000,0.00000000,0.00000000,1,0,,,0.00000000,0.02747825,0.50000000,0.00000000
2025-09,联合小红书,True,0.00000000,2,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,联合微信,True,1925.83000000,6,0,0,36.00000000,0.00000000,0.00000000,0.00000000,1,0,,,0.00000000,0.01869324,0.16666667,0.00000000
2025-09,联合百度,True,155149.06000000,1110,45,45,84344.40000000,86519.00000000,83238.20000000,3280.80000000,1,0,3447.75688889,1.86391657,0.04054054,0.54363462,0.00090090,0.00000000
2025-09,联合视频号,True,39871.37000000,151,7,7,12966.00000000,12060.00000000,12060.00000000,0.00000000,25,3,5695.91000000,3.30608375,0.04635762,0.32519575,0.16556291,0.01986755
2025-09,腾讯搜索,True,461.88000000,3,0,0,18.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.03897116,0.00000000,0.00000000
2025-09,菜单栏,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,萍乡蓝江-G-视频号,True,0.00000000,6,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,董文立老师-DY-短直视频,True,24121.84000000,200,10,10,23800.00000000,23800.00000000,23800.00000000,0.00000000,2,0,2412.18400000,1.01352269,0.05000000,0.98665773,0.01000000,0.00000000
2025-09,视频号,True,25088178.32000000,135638,7518,7518,15738820.96000000,15235720.35000000,15039521.43000000,196198.92000000,16229,617,3337.08144719,1.66815004,0.05542695,0.62734013,0.11964936,0.00454887
2025-09,视频号直播,True,930349.17000000,6277,235,235,443296.07000000,446211.00000000,441828.87000000,4382.13000000,1814,126,3958.93263830,2.10567763,0.03743827,0.47648354,0.28899156,0.02007328
2025-09,视频号直播组件,True,18.49000000,3,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00000000,0.00000000,0.00000000
2025-09,赞道-DSP-短直视频,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,郑州菁蕾-短信,True,9399.78000000,26,0,0,26.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00276602,0.00000000,0.00000000
2025-09,重庆唱歌直播机构达人-DY-短直视频,True,0.00000000,82,2,2,3060.00000000,3060.00000000,3060.00000000,0.00000000,0,0,0.00000000,0.00000000,0.02439024,,0.00000000,0.00000000
2025-09,钟雷老师音乐课堂-DY-短直视频,True,0.00000000,4,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,锦囊互动-DX-短信TMK,True,0.00000000,44,1,1,1880.00000000,1880.00000000,1880.00000000,0.00000000,0,0,0.00000000,0.00000000,0.02272727,,0.00000000,0.00000000
2025-09,长沙昕娱-DY-短直视频,True,14783.03000000,652,2,2,4060.00000000,4060.00000000,4060.00000000,0.00000000,1,0,7391.51500000,3.64114039,0.00306748,0.27463923,0.00153374,0.00000000
2025-09,长沙瑷珲-SP-短直视频,True,0.00000000,92,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,魏W老师-DY-短直视频,True,0.00000000,1,0,0,1.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,鹿邑-摄影粉-DY-直播,True,195975.15000000,4989,87,87,175274.90000000,175274.00000000,175274.00000000,0.00000000,12,0,2252.58793103,1.11810736,0.01743836,0.89437309,0.00240529,0.00000000
2025-09,麟郁百货-SY-私域社群,True,0.00000000,4,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,1,,,0.00000000,,0.25000000,0.25000000
2025-09,龙际-SP-短直视频,True,0.00000000,5,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,-,True,0.00000000,59,9,9,15580.08000000,15580.04000000,15580.04000000,0.00000000,24,12,0.00000000,0.00000000,0.15254237,,0.40677966,0.20338983
2025-10,01瑜伽招募达人合集-DSP-短视频,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,360,True,183739.85000000,1754,56,56,111893.00000000,111623.00000000,111623.00000000,0.00000000,20,4,3281.06875000,1.64607518,0.03192702,0.60897514,0.01140251,0.00228050
2025-10,AI外呼,True,0.00000000,92,1,1,1380.00000000,1380.00000000,1380.00000000,0.00000000,0,0,0.00000000,0.00000000,0.01086957,,0.00000000,0.00000000
2025-10,CX老师-SY-其他异业,True,0.00000000,1,0,0,3.90000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,Facebook,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,GDT,True,9043260.20000000,46424,2563,2563,5377913.34000000,5293032.70000000,5241659.84000000,51372.86000000,3137,60,3528.38868513,1.72526651,0.05520851,0.59468745,0.06757281,0.00129243
2025-10,HW-聚力,True,1673.72000000,24,1,1,904.00000000,880.00000000,880.00000000,0.00000000,2,0,1673.72000000,1.90195455,0.04166667,0.54011424,0.08333333,0.00000000
2025-10,IPTV-DS-其他异业,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,LZF老师-SY-其他异业,True,3197.91000000,90,2,2,4760.00000000,4760.00000000,4760.00000000,0.00000000,0,0,1598.95500000,0.67182983,0.02222222,1.48847216,0.00000000,0.00000000
2025-10,PQ-P-垂直应用,True,1381207.50000000,94739,693,693,1264165.41000000,1279569.00000000,1263835.41000000,15733.59000000,11263,863,1993.08441558,1.09286976,0.00731483,0.91526104,0.11888451,0.00910924
2025-10,PQ卡锐-P-垂直应用,True,51842.29000000,2583,20,20,34800.00000000,34800.00000000,34800.00000000,0.00000000,11,1,2592.11450000,1.48972098,0.00774293,0.67126664,0.00425861,0.00038715
2025-10,PQ快鸟-P-垂直应用,True,1367.47000000,67,1,1,2180.00000000,2180.00000000,2180.00000000,0.00000000,0,0,1367.47000000,0.62727982,0.01492537,1.59418488,0.00000000,0.00000000
2025-10,PQ龙特星-P-垂直应用,True,322667.04000000,20124,152,152,277541.00000000,279421.00000000,277541.00000000,1880.00000000,47,2,2122.80947368,1.16259234,0.00755317,0.86014673,0.00233552,0.00009938
2025-10,WB-武汉优嘉,True,80351.61000000,323,16,16,38101.00000000,37780.00000000,37780.00000000,0.00000000,3,0,5021.97562500,2.12682927,0.04953560,0.47417843,0.00928793,0.00000000
2025-10,XM-亚德,True,46998.04000000,709,9,9,20920.00000000,20920.00000000,20920.00000000,0.00000000,17,0,5222.00444444,2.24656023,0.01269394,0.44512495,0.02397743,0.00000000
2025-10,ip视频号,True,0.00000000,45,0,0,0.00000000,0.00000000,0.00000000,0.00000000,3,0,,,0.00000000,,0.06666667,0.00000000
2025-10,qdcs,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,vivo,True,17843.64000000,180,3,3,4511.00000000,4340.00000000,4340.00000000,0.00000000,11,4,5947.88000000,4.11143779,0.01666667,0.25280716,0.06111111,0.02222222
2025-10,一路向前-G-公众号,True,6499.81000000,84,1,1,2392.10000000,2380.00000000,2380.00000000,0.00000000,0,0,6499.81000000,2.73101261,0.01190476,0.36802614,0.00000000,0.00000000
2025-10,三金手机摄影教学-sp-短直视频,True,42773.60000000,508,28,28,49840.00000000,49840.00000000,49840.00000000,0.00000000,13,1,1527.62857143,0.85821830,0.05511811,1.16520471,0.02559055,0.00196850
2025-10,上海势居-DX-短信TMK,True,0.00000000,2,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,上海新榜-G-公众号,True,695.01000000,18,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00000000,0.00000000,0.00000000
2025-10,东升-摄影粉-DY-直播,True,97509.35000000,1618,50,50,99973.00000000,99973.00000000,99973.00000000,0.00000000,1,0,1950.18700000,0.97535685,0.03090235,1.02526578,0.00061805,0.00000000
2025-10,东升-直播粉-DY-短直视频,True,0.00000000,2,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,东莞聚力-APP-垂直应用,True,33158.29000000,230,10,10,18080.00000000,16700.00000000,16700.00000000,0.00000000,0,0,3315.82900000,1.98552635,0.04347826,0.54526334,0.00000000,0.00000000
2025-10,乐推YK-APP-垂直应用,True,5521.15000000,44,1,1,2444.00000000,2180.00000000,2180.00000000,0.00000000,0,0,5521.15000000,2.53263761,0.02272727,0.44266140,0.00000000,0.00000000
2025-10,云南讯海科技有限公司,True,0.00000000,5,0,0,5.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,互动吧-G-公众号,True,13888.61000000,298,12,12,29245.80000000,28924.00000000,28924.00000000,0.00000000,0,0,1157.38416667,0.48017598,0.04026846,2.10573988,0.00000000,0.00000000
2025-10,互选平台-G-公众号,True,1155.06000000,16,1,1,2695.40000000,2680.00000000,2680.00000000,0.00000000,0,0,1155.06000000,0.43099254,0.06250000,2.33355843,0.00000000,0.00000000
2025-10,今日头条,True,6806131.49000000,45977,2409,2409,4655846.55000000,4492939.40000000,4448332.83000000,44606.57000000,5173,507,2825.29327107,1.53004097,0.05239576,0.68406650,0.11251278,0.01102725
2025-10,优量汇,True,4823928.58000000,25756,1334,1334,2990663.17000000,2770920.85000000,2748052.47000000,22868.38000000,580,30,3616.13836582,1.75539901,0.05179376,0.61996423,0.02251902,0.00116478
2025-10,公众号,True,1741033.45000000,10535,633,633,1210948.63000000,1208727.00000000,1194936.62000000,13790.38000000,1855,47,2750.44778831,1.45700903,0.06008543,0.69553439,0.17607973,0.00446132
2025-10,凌凌3-H-小红书,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,剧Y-G-公众号,True,2770.66000000,44,2,2,3023.60000000,2979.00000000,2979.00000000,0.00000000,0,0,1385.33000000,0.93006378,0.04545455,1.09129233,0.00000000,0.00000000
2025-10,北海-摄影粉-DY-直播,True,489675.34000000,10279,217,217,441756.60000000,443817.00000000,441756.20000000,2060.80000000,23,1,2256.56838710,1.10847418,0.02111100,0.90214182,0.00223757,0.00009729
2025-10,北海-直播粉-新-DY-短直视频,True,0.00000000,4,0,0,0.10000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,千川直播,True,333155.31000000,1515,44,44,83144.00000000,83144.00000000,83144.00000000,0.00000000,236,14,7571.71159091,4.00696755,0.02904290,0.24956529,0.15577558,0.00924092
2025-10,千川直播-获客,True,3370.97000000,20,1,1,1380.00000000,1380.00000000,1380.00000000,0.00000000,0,0,3370.97000000,2.44273188,0.05000000,0.40937772,0.00000000,0.00000000
2025-10,华一堂-SP-短直视频,True,0.00000000,2,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,华为-东莞聚力,True,3913.49000000,23,4,4,6123.00000000,6120.00000000,6120.00000000,0.00000000,3,0,978.37250000,0.63945915,0.17391304,1.56458813,0.13043478,0.00000000
2025-10,华为亚德,True,477884.81000000,5482,195,195,364505.24000000,366998.00000000,362933.84000000,4064.16000000,286,94,2450.69133333,1.31672707,0.03557096,0.76274707,0.05217074,0.01714703
2025-10,南昌微动-G-公众号,True,153586.54000000,1265,62,62,122776.50000000,124805.20000000,122504.80000000,2300.40000000,115,5,2477.20225806,1.25371855,0.04901186,0.79939622,0.09090909,0.00395257
2025-10,南昌星越-G-公众号,True,194956.11000000,1897,60,60,129299.80000000,130038.00000000,129038.00000000,1000.00000000,133,2,3249.26850000,1.51084262,0.03162889,0.66322517,0.07011070,0.00105430
2025-10,南昌高森-G-公众号,True,15053.26000000,121,5,5,8985.00000000,8919.00000000,8919.00000000,0.00000000,7,0,3010.65200000,1.68777441,0.04132231,0.59688068,0.05785124,0.00000000
2025-10,南昌高森-G-视频号,True,49381.58000000,1017,8,8,15920.00000000,15640.00000000,15640.00000000,0.00000000,17,1,6172.69750000,3.15739003,0.00786627,0.32238742,0.01671583,0.00098328
2025-10,厦门青瓜-H-小红书,True,0.00000000,3,0,0,3.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,合肥哲礼-G-公众号,True,29600.95000000,260,13,13,27963.10000000,27940.00000000,27940.00000000,0.00000000,42,5,2276.99615385,1.05944703,0.05000000,0.94466901,0.16153846,0.01923077
2025-10,合肥哲礼-G-视频号,True,9619.29000000,131,5,5,7529.15000000,7529.15000000,7529.15000000,0.00000000,1,1,1923.85800000,1.27760637,0.03816794,0.78271369,0.00763359,0.00763359
2025-10,合肥大石榴-G-公众号,True,1199.97000000,9,2,2,5369.90000000,5360.00000000,5360.00000000,0.00000000,0,0,599.98500000,0.22387500,0.22222222,4.47502854,0.00000000,0.00000000
2025-10,品牌活动,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,喜马拉雅,True,95871.72000000,998,48,48,96168.00000000,96168.00000000,96168.00000000,0.00000000,28,5,1997.32750000,0.99691914,0.04809619,1.00309038,0.02805611,0.00501002
2025-10,喜鹊-XCX-垂直应用,True,161150.28000000,10963,55,55,96049.00000000,96049.00000000,96049.00000000,0.00000000,20,1,2930.00509091,1.67779238,0.00501687,0.59602130,0.00182432,0.00009122
2025-10,增量组,True,0.00000000,4,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,太极音箱-包裹卡,True,1952.59000000,8,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00000000,0.00000000,0.00000000
2025-10,存量MVP,True,860.46000000,132,0,0,0.01000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00001162,0.00000000,0.00000000
2025-10,安徽煜旻-G-公众号,True,192333.54000000,1807,70,70,133199.25000000,134909.15000000,133044.15000000,1865.00000000,381,26,2747.62200000,1.44563696,0.03873824,0.69254302,0.21084671,0.01438849
2025-10,安徽煜旻-G-视频号,True,28958.55000000,911,21,21,46608.00000000,46280.00000000,46280.00000000,0.00000000,52,0,1378.97857143,0.62572494,0.02305159,1.60947285,0.05708013,0.00000000
2025-10,安徽煦展-G-公众号,True,0.00000000,1,1,1,2681.10000000,2680.00000000,2680.00000000,0.00000000,0,0,0.00000000,0.00000000,1.00000000,,0.00000000,0.00000000
2025-10,安阳-AY-公众号,True,13403.94000000,279,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00000000,0.00000000,0.00000000
2025-10,安阳顺弘-G-公众号,True,1200.06000000,9,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00000000,0.00000000,0.00000000
2025-10,寒冰-sp-短直视频,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,小徐老师手机摄影-摄影粉-DY-直播,True,29364.21000000,953,15,15,29582.00000000,29582.00000000,29582.00000000,0.00000000,0,0,1957.61400000,0.99263775,0.01573977,1.00741685,0.00000000,0.00000000
2025-10,小程序,True,3155104.99000000,14785,1066,1066,2116627.91000000,2010899.25000000,1991681.19000000,19218.06000000,3238,123,2959.76077861,1.58414158,0.07210010,0.67085815,0.21900575,0.00831924
2025-10,小红书,True,5606912.92000000,30079,1639,1639,3549713.24000000,3574119.00000000,3537070.24000000,37048.76000000,229,23,3420.93527761,1.58518563,0.05448984,0.63309584,0.00761329,0.00076465
2025-10,小红书国外,True,58973.43000000,300,10,10,19281.00000000,19281.00000000,19281.00000000,0.00000000,2,1,5897.34300000,3.05862922,0.03333333,0.32694385,0.00666667,0.00333333
2025-10,小红书直播,True,0.00000000,6,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,0,,,0.00000000,,0.16666667,0.00000000
2025-10,广州开域-G-视频号,True,5249.86000000,55,0,0,4.00000000,0.00000000,0.00000000,0.00000000,5,0,,,0.00000000,0.00076193,0.09090909,0.00000000
2025-10,弹码,True,0.00000000,6,0,0,0.00000000,0.00000000,0.00000000,0.00000000,3,0,,,0.00000000,,0.50000000,0.00000000
2025-10,当红文化-SP-短直视频,True,0.00000000,10,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-10,微信,True,8329074.71000000,41422,2915,2915,5837041.62000000,5738588.00000000,5672645.10000000,65942.90000000,4917,143,2857.31550943,1.46828764,0.07037323,0.70080313,0.11870504,0.00345227
2025-10,微博,True,240819.99000000,1706,61,61,134431.00000000,132785.00000000,132785.00000000,0.00000000,39,3,3947.86868852,1.81360839,0.03575615,0.55822193,0.02286049,0.00175850
2025-10,快手,True,1667435.81000000,16611,661,661,1236353.07000000,1184357.30000000,1173374.06000000,10983.24000000,2546,237,2522.59577912,1.42106074,0.03979291,0.74146966,0.15327193,0.01426765
